TRAIT,LOC,ID,BLUEs
TW,Lincoln,CT111,60.363764382352336
TW,Lincoln,CT112,59.50044150679602
TW,Lincoln,CT115,60.32307730580531
TW,Lincoln,CT125,59.70542904862146
TW,Lincoln,CT135,60.96043034986894
TW,Lincoln,CT154,57.58622083380894
TW,Lincoln,CT163,55.12576414352778
TW,Lincoln,CT185,61.956621981387315
TW,Lincoln,CT194,57.87436146962373
TW,Lincoln,CT199,60.871433014594786
TW,Lincoln,CT213,60.592370826461234
TW,Lincoln,CT224,60.16774414675267
TW,Lincoln,CT237,59.4341063342925
TW,Lincoln,CT30,60.83686506198046
TW,Lincoln,CT38,60.79357209523062
TW,Lincoln,CT64,61.0322515407884
TW,Lincoln,CT69,62.3986822981706
TW,Lincoln,CT95,62.31896680926456
TW,Lincoln,GOODSYN12,62.6567175057338
TW,Lincoln,GOODSYN17,61.420773797238965
TW,Lincoln,GOODSYN23,61.21224494584599
TW,Lincoln,GOODSYN28,61.8076650227175
TW,Lincoln,GOODSYN35,61.453513031394834
TW,Lincoln,GOODSYN37,59.925518777656656
TW,Lincoln,GOODSYN43,62.31353126904787
TW,Lincoln,GOODSYN44,62.538241486278075
TW,Lincoln,GOODSYN5,61.07871927215335
TW,Lincoln,GOODSYN51,61.659769482354555
TW,Lincoln,GOODSYN58,62.070435932999644
TW,Lincoln,GOODSYN61,60.772711538897745
TW,Lincoln,GOODSYN62,60.800715637169134
TW,Lincoln,GOODSYN72,61.75686285155873
TW,Lincoln,GOODSYN8,60.832987855020335
TW,Lincoln,GOODSYN80,62.209302488712915
TW,Lincoln,GOODSYN82,62.603306870117656
TW,Lincoln,GOODSYN88,62.63083806599397
TW,Lincoln,HW_124,59.57423563394309
TW,Lincoln,HW_132,55.95630359655994
TW,Lincoln,HW_133,55.966673343069886
TW,Lincoln,HW_141,58.58340647551893
TW,Lincoln,HW_155,57.40614956675736
TW,Lincoln,HW_174,60.69565824046067
TW,Lincoln,HW_175,58.11388245283146
TW,Lincoln,HW_182,57.72482136802384
TW,Lincoln,HW_237,59.4305868269013
TW,Lincoln,HW_240,60.63417371990283
TW,Lincoln,HW_246,58.290109841558994
TW,Lincoln,HW_256,58.39350105586618
TW,Lincoln,HW_261,58.209970379424625
TW,Lincoln,HW_266,59.23393189033822
TW,Lincoln,HW_267,55.56857991609254
TW,Lincoln,HW_29,56.58117367428003
TW,Lincoln,HW_37,60.35041700994747
TW,Lincoln,HW_44,61.097315879187775
TW,Lincoln,HW_83,55.67632521958833
TW,Lincoln,HW_98,60.9341745107125
TW,Lincoln,NE06545,58.831500908959214
TW,Lincoln,NE12568,60.32894174397848
TW,Lincoln,NE12571,61.79344832056718
TW,Lincoln,NE13407,61.61494843553605
TW,Lincoln,NE13412,62.999803298170434
TW,Lincoln,NE13417,61.79615377844961
TW,Lincoln,NE13441,60.47690317720851
TW,Lincoln,NE13449,59.04165344699669
TW,Lincoln,NE13470,59.49173164723542
TW,Lincoln,NE13498,63.26326896751009
TW,Lincoln,NE13510,60.74939041437001
TW,Lincoln,NE13522,61.052089024832625
TW,Lincoln,NE13556,61.54259838826052
TW,Lincoln,NE13571,59.69660765584194
TW,Lincoln,NE13589,61.96125592226246
TW,Lincoln,NE13593,60.74484864083184
TW,Lincoln,NE13607,58.41009133324863
TW,Lincoln,NE13625,62.22974463585156
TW,Lincoln,NE13627,59.39628635547592
TW,Lincoln,NE13628,60.94149142785756
TW,Lincoln,NE13630,57.7637945367016
TW,Lincoln,NE13637,58.31056627709813
TW,Lincoln,NE13638,57.18055308101985
TW,Lincoln,NE13639,60.631637712268976
TW,Lincoln,NE13655,54.71814548111137
TW,Lincoln,NE13660,57.261822649167044
TW,Lincoln,NE13680,61.063677733267994
TW,Lincoln,NE13695,60.267627184876815
TW,Lincoln,NE13697,58.849279455054436
TW,Lincoln,NE13698,60.87239526339998
TW,Lincoln,NE13700,60.826087768279116
TW,Lincoln,NH13415,62.41526622160022
TW,Lincoln,NH13606,58.9800963282697
TW,Lincoln,NH13692,56.98148457119594
TW,Lincoln,NH13693,56.52001746994708
TW,Lincoln,NW13455,59.82077864086834
TW,Lincoln,NW13457,61.11612114974343
TW,Lincoln,NW13499,62.7565645541913
TW,Lincoln,NW13502,61.56410725816537
TW,Lincoln,NW13516,59.68304035802022
TW,Lincoln,NW13526,60.385575149252865
TW,Lincoln,NW13536,59.78022505848456
TW,Lincoln,NW13559,57.744335558271054
TW,Lincoln,NW13563,59.725915411353796
TW,Lincoln,NW13572,61.474606348525825
TW,Lincoln,NW13575,61.160211722337635
TW,Lincoln,NW13596,59.043315221257735
TW,Lincoln,NW13615,57.4510099073157
TW,Lincoln,NW13652,61.07461080343202
TW,Lincoln,NW13666,57.30135934725459
TW,Lincoln,NW13669,59.304189595692314
TW,Lincoln,TX1112_10,62.54759506797811
TW,Lincoln,TX1112_105,61.795644741543065
TW,Lincoln,TX1112_108,62.02263155275779
TW,Lincoln,TX1112_11,61.781111749865005
TW,Lincoln,TX1112_111,57.49408104450427
TW,Lincoln,TX1112_112,64.1510041715802
TW,Lincoln,TX1112_113,61.85005884791991
TW,Lincoln,TX1112_115,60.58551038514618
TW,Lincoln,TX1112_119,62.54005547068136
TW,Lincoln,TX1112_122,61.80923470788606
TW,Lincoln,TX1112_123,62.55125840831469
TW,Lincoln,TX1112_124,61.61039710471996
TW,Lincoln,TX1112_46,61.6924200841787
TW,Lincoln,TX1112_48,61.410039859057726
TW,Lincoln,TX1112_52,59.62662914390113
TW,Lincoln,TX1112_63,61.67284579807302
TW,Lincoln,TX1112_65,61.53260587953799
TW,Lincoln,TX1112_67,63.27335505708095
TW,Lincoln,TX1112_69,61.332747681592465
TW,Lincoln,TX1112_87,61.889013999687414
TW,Sidney,11_26,62.457816431110295
TW,Sidney,11_73,61.4003341623392
TW,Sidney,13_13,61.54911623368906
TW,Sidney,13_59,62.48538902459499
TW,Sidney,14_10,60.727446663757824
TW,Sidney,14_2,62.20713283177911
TW,Sidney,14_22,58.302588000599414
TW,Sidney,14_23,61.37146101821064
TW,Sidney,14_31,62.26095683229478
TW,Sidney,14_65,62.22530341745001
TW,Sidney,14_66,62.58700470493621
TW,Sidney,14_71,61.081068955806494
TW,Sidney,14_83,63.13414273171271
TW,Sidney,14_88,61.613787551917675
TW,Sidney,15_18,62.495084662501974
TW,Sidney,15_44,63.68817108478995
TW,Sidney,4_12,61.69035547837363
TW,Sidney,4_19,56.22740993701074
TW,Sidney,7_101,61.406661268940034
TW,Sidney,7_105,61.78883502808482
TW,Sidney,7_11,61.69722276499452
TW,Sidney,7_140,60.894527187138095
TW,Sidney,7_29,59.401729591577215
TW,Sidney,7_45,59.832339292013025
TW,Sidney,7_55,58.78386406260901
TW,Sidney,7_61,63.868405601863465
TW,Sidney,7_86,62.05268460890841
TW,Sidney,7_9,61.315098828594394
TW,Sidney,CO11D1111,61.40297348427762
TW,Sidney,CO11D1119,57.604768354605696
TW,Sidney,CO11D1125,60.15604336272098
TW,Sidney,CO11D1127,60.10623158341739
TW,Sidney,CO11D1140,61.86362291403388
TW,Sidney,CO11D1156,62.18178293831386
TW,Sidney,CO11D1159,62.739639350900596
TW,Sidney,CO11D1174,58.36655778535227
TW,Sidney,CO11D1182,62.371147322074954
TW,Sidney,CO11D1186,62.642183841259424
TW,Sidney,CO11D1190,61.90139154042956
TW,Sidney,CO11D1213,60.04339295573739
TW,Sidney,CO11D1219,61.152059682866664
TW,Sidney,CO11D1221,58.72514849443922
TW,Sidney,CO11D1231,60.21034428286019
TW,Sidney,CO11D1236,61.231206547315864
TW,Sidney,CO11D1240,56.87853161061386
TW,Sidney,CO11D1248,61.88821107522193
TW,Sidney,CO11D1268,61.48828325225883
TW,Sidney,CO11D1287,62.54289368177049
TW,Sidney,CO11D1298,61.75343214592151
TW,Sidney,CO11D1302W,62.19908853693932
TW,Sidney,CO11D1312,60.48308569618278
TW,Sidney,CO11D1315W,61.13405465263406
TW,Sidney,CO11D1316W,60.647881632786984
TW,Sidney,CO11D1322,61.627979956328666
TW,Sidney,CO11D1341,62.33560781645088
TW,Sidney,CO11D1353,61.41949264061856
TW,Sidney,CO11D1371,61.09869880038666
TW,Sidney,CO11D1380,61.4932589226187
TW,Sidney,CO11D1397,61.705596905397286
TW,Sidney,CO11D1409,60.62841209185777
TW,Sidney,CO11D1414,61.28832497262699
TW,Sidney,CO11D1418,62.78362238579726
TW,Sidney,CO11D1431,58.84423106310218
TW,Sidney,CO11D1539,59.99101159352326
TW,Sidney,CO11D1542,60.39516624490721
TW,Sidney,CO11D1543,60.29852598282597
TW,Sidney,CO11D1545,60.84585975521495
TW,Sidney,CO11D1555W,65.16682284970608
TW,Sidney,CO11D1559,64.01036123469473
TW,Sidney,CO11D1584,63.063968218836926
TW,Sidney,CO11D1600W,62.54060242086607
TW,Sidney,CO11D1615,61.577957090862704
TW,Sidney,CO11D1620,58.13371846585502
TW,Sidney,CO11D1631,58.045016278741294
TW,Sidney,CO11D1633,59.778002446263024
TW,Sidney,CO11D1642,61.23169742135854
TW,Sidney,CO11D1644,58.59716078667084
TW,Sidney,CO11D1645,60.151702789255765
TW,Sidney,CO11D1647,63.46313334526055
TW,Sidney,CO11D1654,60.27511574772762
TW,Sidney,CO11D1656,59.80499992331389
TW,Sidney,CO11D1657,59.455003679949776
TW,Sidney,CO11D1665,60.4676472559686
TW,Sidney,CO11D1686,59.82751266552881
TW,Sidney,CO11D1715,60.3543358193556
TW,Sidney,CO11D1731,60.20019808963297
TW,Sidney,CO11D1746,62.18352095515509
TW,Sidney,CO11D1758W,62.49240213901216
TW,Sidney,CO11D1767,60.442420078496525
TW,Sidney,CO11D1789,61.28679386228806
TW,Sidney,CO11D1799,59.55113795885709
TW,Sidney,CT103,61.72196231830065
TW,Sidney,CT110,53.29258711002749
TW,Sidney,CT111,55.590769003155366
TW,Sidney,CT112,58.88428536610606
TW,Sidney,CT115,56.14204527592737
TW,Sidney,CT125,57.196201857771406
TW,Sidney,CT135,54.88796856362718
TW,Sidney,CT154,55.405994217792326
TW,Sidney,CT163,58.42222654689456
TW,Sidney,CT185,58.72598754921136
TW,Sidney,CT194,57.64287183717286
TW,Sidney,CT199,56.44386575339254
TW,Sidney,CT213,60.29565070775125
TW,Sidney,CT224,58.03522883688599
TW,Sidney,CT237,58.41903027443207
TW,Sidney,CT30,59.468743855121154
TW,Sidney,CT38,60.096875181299566
TW,Sidney,CT64,59.02144541810785
TW,Sidney,CT69,58.92762097008593
TW,Sidney,CT95,60.93299565115274
TW,Sidney,GOODSYN12,60.58005416896195
TW,Sidney,GOODSYN17,61.33941236210884
TW,Sidney,GOODSYN23,59.19686354593758
TW,Sidney,GOODSYN28,61.65782700666756
TW,Sidney,GOODSYN35,60.13128358124013
TW,Sidney,GOODSYN37,58.620955943016845
TW,Sidney,GOODSYN43,61.820019393728835
TW,Sidney,GOODSYN44,56.59314729681988
TW,Sidney,GOODSYN5,62.0442439806622
TW,Sidney,GOODSYN51,60.60110767524202
TW,Sidney,GOODSYN58,61.069288846425074
TW,Sidney,GOODSYN61,58.44555612729792
TW,Sidney,GOODSYN62,59.57237674544323
TW,Sidney,GOODSYN72,59.68751464062672
TW,Sidney,GOODSYN8,60.25175130025967
TW,Sidney,GOODSYN80,61.94800769113055
TW,Sidney,GOODSYN82,62.161723619282206
TW,Sidney,GOODSYN88,64.06168351221993
TW,Sidney,HW_124,59.974221392964296
TW,Sidney,HW_132,57.60363443009303
TW,Sidney,HW_133,57.79636872638459
TW,Sidney,HW_141,55.26972844635694
TW,Sidney,HW_155,58.28374988159862
TW,Sidney,HW_174,58.98133063012947
TW,Sidney,HW_175,60.279121404879355
TW,Sidney,HW_182,57.54917748488936
TW,Sidney,HW_237,59.390318339725056
TW,Sidney,HW_240,61.37404997985367
TW,Sidney,HW_246,59.77302905162137
TW,Sidney,HW_256,60.82120739597026
TW,Sidney,HW_261,59.71175169864055
TW,Sidney,HW_266,59.57572315372172
TW,Sidney,HW_267,59.71330969973634
TW,Sidney,HW_29,60.62554361030002
TW,Sidney,HW_37,58.719605907219254
TW,Sidney,HW_44,60.3808695459792
TW,Sidney,HW_83,56.757390915942544
TW,Sidney,HW_98,59.87739275221145
TW,Sidney,NE06545,58.82546936851806
TW,Sidney,NE12568,57.2349493436544
TW,Sidney,NE12571,59.81396840780474
TW,Sidney,NE13407,61.24647158941613
TW,Sidney,NE13412,59.481242582789186
TW,Sidney,NE13417,61.68044432610698
TW,Sidney,NE13441,61.19190812580048
TW,Sidney,NE13449,61.20620255754256
TW,Sidney,NE13470,59.78651525565941
TW,Sidney,NE13498,64.91726346680548
TW,Sidney,NE13510,59.811895614777384
TW,Sidney,NE13522,60.544465548481206
TW,Sidney,NE13556,62.25488348365519
TW,Sidney,NE13571,60.44869785078271
TW,Sidney,NE13589,61.540778451694585
TW,Sidney,NE13593,62.537689269452876
TW,Sidney,NE13607,60.34068788662195
TW,Sidney,NE13625,63.37801160617534
TW,Sidney,NE13627,60.75732801345747
TW,Sidney,NE13628,64.19990917543801
TW,Sidney,NE13630,59.22347536417452
TW,Sidney,NE13637,59.20068687549748
TW,Sidney,NE13638,60.57306540090393
TW,Sidney,NE13639,61.508931112655915
TW,Sidney,NE13655,58.503582896640204
TW,Sidney,NE13660,61.143291045529836
TW,Sidney,NE13680,61.28734779723573
TW,Sidney,NE13695,62.092004404331455
TW,Sidney,NE13697,61.51809419449217
TW,Sidney,NE13698,59.19632054086324
TW,Sidney,NE13700,57.86193617228002
TW,Sidney,NH13415,61.138508764218244
TW,Sidney,NH13606,59.84617192195691
TW,Sidney,NH13692,60.6282376306093
TW,Sidney,NH13693,58.8516253857485
TW,Sidney,NW13455,61.07947813489605
TW,Sidney,NW13457,62.182515079775825
TW,Sidney,NW13499,62.31814799938172
TW,Sidney,NW13502,61.22138256186677
TW,Sidney,NW13516,60.875148675451975
TW,Sidney,NW13526,62.600362770780315
TW,Sidney,NW13536,61.361832486299434
TW,Sidney,NW13559,58.040728906373424
TW,Sidney,NW13563,60.091703429410515
TW,Sidney,NW13572,61.1735914749351
TW,Sidney,NW13575,63.544808875991656
TW,Sidney,NW13596,58.2554598801778
TW,Sidney,NW13615,59.12518369089412
TW,Sidney,NW13652,62.19092738858307
TW,Sidney,NW13666,59.30311616725623
TW,Sidney,NW13669,60.25673405450308
TW,Sidney,TX1112_10,63.26201425269276
TW,Sidney,TX1112_105,63.396431815855
TW,Sidney,TX1112_108,60.99840373082636
TW,Sidney,TX1112_11,61.66716339721991
TW,Sidney,TX1112_111,58.749788881960804
TW,Sidney,TX1112_112,60.818267855792335
TW,Sidney,TX1112_113,59.520886705962496
TW,Sidney,TX1112_115,64.19705115988278
TW,Sidney,TX1112_119,61.47266895473905
TW,Sidney,TX1112_122,62.23319914018403
TW,Sidney,TX1112_123,59.33718097995524
TW,Sidney,TX1112_124,60.13195353388997
TW,Sidney,TX1112_46,60.24086076678972
TW,Sidney,TX1112_48,61.34924769303013
TW,Sidney,TX1112_52,61.85077470990229
TW,Sidney,TX1112_63,59.327276056384854
TW,Sidney,TX1112_65,61.65103594645992
TW,Sidney,TX1112_67,63.58190084108433
TW,Sidney,TX1112_69,59.810409427939014
TW,Sidney,TX1112_87,61.56622932079775
HT,Across Locations,11_26,32.9029464869103
HT,Across Locations,11_73,34.30346613463172
HT,Across Locations,13_13,32.02926306484167
HT,Across Locations,13_59,32.613163944144546
HT,Across Locations,14_10,31.124539385035007
HT,Across Locations,14_2,32.76809479599398
HT,Across Locations,14_22,32.09260968495193
HT,Across Locations,14_23,31.842759185393973
HT,Across Locations,14_31,30.653113275189785
HT,Across Locations,14_65,34.31844049021053
HT,Across Locations,14_66,31.410297865864997
HT,Across Locations,14_71,31.983121110609567
HT,Across Locations,14_83,33.17586415150098
HT,Across Locations,14_88,33.36995266989257
HT,Across Locations,15_18,32.50557944957216
HT,Across Locations,15_44,32.24199741810965
HT,Across Locations,4_12,32.180129444686706
HT,Across Locations,4_19,29.680080647150554
HT,Across Locations,7_101,33.67181851358025
HT,Across Locations,7_105,32.5220431538427
HT,Across Locations,7_11,32.88227795589483
HT,Across Locations,7_140,33.97211935292333
HT,Across Locations,7_29,36.615349897932845
HT,Across Locations,7_45,33.1408535522281
HT,Across Locations,7_55,35.8422420782957
HT,Across Locations,7_61,34.620813399356166
HT,Across Locations,7_86,31.98837307004204
HT,Across Locations,7_9,33.684150446250385
HT,Across Locations,CO11D1111,32.23338402446296
HT,Across Locations,CO11D1119,32.79594735302078
HT,Across Locations,CO11D1125,34.6583319831635
HT,Across Locations,CO11D1127,32.425101582269846
HT,Across Locations,CO11D1140,33.906791325940624
HT,Across Locations,CO11D1156,34.689938557054795
HT,Across Locations,CO11D1159,32.847484206708195
HT,Across Locations,CO11D1174,33.06045084453936
HT,Across Locations,CO11D1182,31.66802279078045
HT,Across Locations,CO11D1186,32.45744878666475
HT,Across Locations,CO11D1190,34.398092297114786
HT,Across Locations,CO11D1213,31.502134620725993
HT,Across Locations,CO11D1219,35.0557635919782
HT,Across Locations,CO11D1221,33.79135406639096
HT,Across Locations,CO11D1231,35.60825961112141
HT,Across Locations,CO11D1236,34.008515395552955
HT,Across Locations,CO11D1240,27.44561455728884
HT,Across Locations,CO11D1248,34.645516020342484
HT,Across Locations,CO11D1268,32.83910222633387
HT,Across Locations,CO11D1287,33.16218281791074
HT,Across Locations,CO11D1298,34.000610123228405
HT,Across Locations,CO11D1302W,31.3677961128958
HT,Across Locations,CO11D1312,32.854622730779106
HT,Across Locations,CO11D1315W,33.58160209307954
HT,Across Locations,CO11D1316W,32.86897950495809
HT,Across Locations,CO11D1322,32.99940081945288
HT,Across Locations,CO11D1341,34.01633625275515
HT,Across Locations,CO11D1353,35.41071444372907
HT,Across Locations,CO11D1371,34.697771475271566
HT,Across Locations,CO11D1380,33.188071567107635
HT,Across Locations,CO11D1397,30.505305485921635
HT,Across Locations,CO11D1409,35.090411543322155
HT,Across Locations,CO11D1414,33.24294336748357
HT,Across Locations,CO11D1418,31.483478212467773
HT,Across Locations,CO11D1431,32.39154888538801
HT,Across Locations,CO11D1539,34.10086207967359
HT,Across Locations,CO11D1542,33.552971962742674
HT,Across Locations,CO11D1543,36.20135608757017
HT,Across Locations,CO11D1545,34.20091712413072
HT,Across Locations,CO11D1555W,33.48185968720849
HT,Across Locations,CO11D1559,32.829411162333685
HT,Across Locations,CO11D1584,36.07961590022046
HT,Across Locations,CO11D1600W,34.65244877191291
HT,Across Locations,CO11D1615,31.847869340507966
HT,Across Locations,CO11D1620,31.376573519173853
HT,Across Locations,CO11D1631,32.41908120191942
HT,Across Locations,CO11D1633,34.24358930735862
HT,Across Locations,CO11D1642,32.215960320891604
HT,Across Locations,CO11D1644,32.38063655695732
HT,Across Locations,CO11D1645,31.468456388221117
HT,Across Locations,CO11D1647,31.28289528506824
HT,Across Locations,CO11D1654,30.42863117588821
HT,Across Locations,CO11D1656,29.00550126149336
HT,Across Locations,CO11D1657,30.449913589937204
HT,Across Locations,CO11D1665,29.596506949290603
HT,Across Locations,CO11D1686,31.264371630853276
HT,Across Locations,CO11D1715,32.992081636531
HT,Across Locations,CO11D1731,29.812557864998787
HT,Across Locations,CO11D1746,33.203324391880166
HT,Across Locations,CO11D1758W,32.28231879975272
HT,Across Locations,CO11D1767,31.290071390672473
HT,Across Locations,CO11D1789,33.4629626579514
HT,Across Locations,CO11D1799,32.55147032018331
HT,Across Locations,CT103,30.296071089171853
HT,Across Locations,CT110,30.217379636154302
HT,Across Locations,CT111,31.20025808707024
HT,Across Locations,CT112,31.33705558018611
HT,Across Locations,CT115,31.636388529558154
HT,Across Locations,CT125,33.15937876741696
HT,Across Locations,CT135,28.938180091292352
HT,Across Locations,CT154,28.78809765181406
HT,Across Locations,CT163,30.00954241110507
HT,Across Locations,CT185,31.995026207229625
HT,Across Locations,CT194,30.65616008859992
HT,Across Locations,CT199,31.88748842362914
HT,Across Locations,CT213,32.350539691024096
HT,Across Locations,CT224,32.11310684857901
HT,Across Locations,CT237,28.963571701244405
HT,Across Locations,CT30,28.748543421995006
HT,Across Locations,CT38,32.86578044070558
HT,Across Locations,CT64,29.127273703868227
HT,Across Locations,CT69,36.51147632190443
HT,Across Locations,CT95,29.60570500431355
HT,Across Locations,GOODSYN12,38.64611105358389
HT,Across Locations,GOODSYN17,41.8798611260352
HT,Across Locations,GOODSYN23,39.23303252008638
HT,Across Locations,GOODSYN28,38.49231169083757
HT,Across Locations,GOODSYN35,38.05994147089693
HT,Across Locations,GOODSYN37,38.2686281555364
HT,Across Locations,GOODSYN43,39.26887483045724
HT,Across Locations,GOODSYN44,41.39789097509382
HT,Across Locations,GOODSYN5,42.827719424418504
HT,Across Locations,GOODSYN51,36.3971931797825
HT,Across Locations,GOODSYN58,38.1621403641463
HT,Across Locations,GOODSYN61,34.906216210105704
HT,Across Locations,GOODSYN62,35.488806339895085
HT,Across Locations,GOODSYN72,39.47422900919374
HT,Across Locations,GOODSYN8,42.6519264719716
HT,Across Locations,GOODSYN80,41.66239304839465
HT,Across Locations,GOODSYN82,37.43028934482068
HT,Across Locations,GOODSYN88,39.11818682105061
HT,Across Locations,HW_124,34.086755562071396
HT,Across Locations,HW_132,34.41080581501541
HT,Across Locations,HW_133,30.72174470240021
HT,Across Locations,HW_141,30.095456490943867
HT,Across Locations,HW_155,36.74447155328941
HT,Across Locations,HW_174,31.024884540393497
HT,Across Locations,HW_175,32.352967214060996
HT,Across Locations,HW_182,32.1751223125461
HT,Across Locations,HW_237,31.352927628053454
HT,Across Locations,HW_240,32.64347906998448
HT,Across Locations,HW_246,35.1570903715343
HT,Across Locations,HW_256,30.283645784554835
HT,Across Locations,HW_261,31.36790589074429
HT,Across Locations,HW_266,31.221443263217655
HT,Across Locations,HW_267,36.186672164958175
HT,Across Locations,HW_29,34.739721529474195
HT,Across Locations,HW_37,30.74709449045371
HT,Across Locations,HW_44,31.459275532224453
HT,Across Locations,HW_83,34.75723784897369
HT,Across Locations,HW_98,30.219742068395483
HT,Across Locations,NE06545,32.313166546852194
HT,Across Locations,NE12568,32.26611476042365
HT,Across Locations,NE12571,34.90821576976608
HT,Across Locations,NE13407,29.486324136018688
HT,Across Locations,NE13412,33.44538728522389
HT,Across Locations,NE13417,32.820285143881506
HT,Across Locations,NE13441,33.886855204125986
HT,Across Locations,NE13449,31.071438878945184
HT,Across Locations,NE13470,31.177952674054733
HT,Across Locations,NE13498,34.73697206316344
HT,Across Locations,NE13510,31.19215104734948
HT,Across Locations,NE13522,32.80567383253229
HT,Across Locations,NE13556,36.269057623348736
HT,Across Locations,NE13571,34.82909120154751
HT,Across Locations,NE13589,35.581865397554616
HT,Across Locations,NE13593,33.548881769814244
HT,Across Locations,NE13607,33.04524139376453
HT,Across Locations,NE13625,35.38527913119295
HT,Across Locations,NE13627,32.41203334783474
HT,Across Locations,NE13628,33.490374538143776
HT,Across Locations,NE13630,32.02187072407954
HT,Across Locations,NE13637,33.15196086694583
HT,Across Locations,NE13638,32.41169545944295
HT,Across Locations,NE13639,35.84654769507625
HT,Across Locations,NE13655,38.45796485282345
HT,Across Locations,NE13660,33.17384409112902
HT,Across Locations,NE13680,38.1204572404355
HT,Across Locations,NE13695,38.755116031337025
HT,Across Locations,NE13697,34.14518817421081
HT,Across Locations,NE13698,33.25931628529704
HT,Across Locations,NE13700,34.47173262158298
HT,Across Locations,NH13415,31.932690317592805
HT,Across Locations,NH13606,31.934701698758666
HT,Across Locations,NH13692,39.57505275355063
HT,Across Locations,NH13693,37.867036464365206
HT,Across Locations,NW13455,33.30251347360089
HT,Across Locations,NW13457,32.673219266764654
HT,Across Locations,NW13499,37.33198055121966
HT,Across Locations,NW13502,33.55152788267509
HT,Across Locations,NW13516,30.89257020135933
HT,Across Locations,NW13526,32.382691271070435
HT,Across Locations,NW13536,28.712453787379637
HT,Across Locations,NW13559,31.7299183873716
HT,Across Locations,NW13563,31.950163196679547
HT,Across Locations,NW13572,37.715931612409406
HT,Across Locations,NW13575,34.512538282260785
HT,Across Locations,NW13596,33.84580016116683
HT,Across Locations,NW13615,32.021008835689734
HT,Across Locations,NW13652,34.59840884004045
HT,Across Locations,NW13666,26.913244456622436
HT,Across Locations,NW13669,33.813771244856135
HT,Across Locations,TX1112_10,33.32222088869345
HT,Across Locations,TX1112_105,33.609649584048874
HT,Across Locations,TX1112_108,31.471716156017802
HT,Across Locations,TX1112_11,30.99259414672002
HT,Across Locations,TX1112_111,34.269776918542526
HT,Across Locations,TX1112_112,31.7673465906898
HT,Across Locations,TX1112_113,28.625681300933007
HT,Across Locations,TX1112_115,31.46761009380295
HT,Across Locations,TX1112_119,32.32605274117287
HT,Across Locations,TX1112_122,31.502975104652467
HT,Across Locations,TX1112_123,31.805897747731038
HT,Across Locations,TX1112_124,30.632357491872277
HT,Across Locations,TX1112_46,29.249101756656497
HT,Across Locations,TX1112_48,31.738923808565698
HT,Across Locations,TX1112_52,32.81344727388998
HT,Across Locations,TX1112_63,30.37361228994499
HT,Across Locations,TX1112_65,31.980487576666977
HT,Across Locations,TX1112_67,33.593821801566676
HT,Across Locations,TX1112_69,33.423560154203024
HT,Across Locations,TX1112_87,30.71638139955897
HT,Clay Center,11_26,30.86596727994237
HT,Clay Center,11_73,31.950580752902226
HT,Clay Center,13_13,30.184745596461
HT,Clay Center,13_59,29.142947771711604
HT,Clay Center,14_10,30.276481772544138
HT,Clay Center,14_2,31.077978141153817
HT,Clay Center,14_22,30.972310814704503
HT,Clay Center,14_23,30.164354573141782
HT,Clay Center,14_31,28.94331271800425
HT,Clay Center,14_65,33.4939889232726
HT,Clay Center,14_66,30.879838200499815
HT,Clay Center,14_71,30.072516009412656
HT,Clay Center,14_83,31.47500345143116
HT,Clay Center,14_88,31.585614857470876
HT,Clay Center,15_18,30.668278331025387
HT,Clay Center,15_44,30.725667834631896
HT,Clay Center,4_12,30.754064557940502
HT,Clay Center,4_19,29.218178375737683
HT,Clay Center,7_101,32.40534263564591
HT,Clay Center,7_105,30.653695766756258
HT,Clay Center,7_11,32.03488632452062
HT,Clay Center,7_140,30.928117038866194
HT,Clay Center,7_29,33.84037356438453
HT,Clay Center,7_45,30.423180892879092
HT,Clay Center,7_55,34.69389787885595
HT,Clay Center,7_61,30.69644837257699
HT,Clay Center,7_86,30.035720077219448
HT,Clay Center,7_9,32.28610271316853
HT,Clay Center,CO11D1111,31.243832135732692
HT,Clay Center,CO11D1119,31.043190486795787
HT,Clay Center,CO11D1125,33.58984662992365
HT,Clay Center,CO11D1127,31.737329554673327
HT,Clay Center,CO11D1140,31.233590669858895
HT,Clay Center,CO11D1156,32.334154510784195
HT,Clay Center,CO11D1159,31.549715057118185
HT,Clay Center,CO11D1174,31.693157037001935
HT,Clay Center,CO11D1182,29.90807544424939
HT,Clay Center,CO11D1186,30.6850551851615
HT,Clay Center,CO11D1190,31.56582465732277
HT,Clay Center,CO11D1213,31.549894316295045
HT,Clay Center,CO11D1219,33.618364070345635
HT,Clay Center,CO11D1221,31.006189151910576
HT,Clay Center,CO11D1231,32.65978543856294
HT,Clay Center,CO11D1236,32.70420285930788
HT,Clay Center,CO11D1240,25.973639262818146
HT,Clay Center,CO11D1248,34.466805373995285
HT,Clay Center,CO11D1268,29.37637425011697
HT,Clay Center,CO11D1287,31.596781666833504
HT,Clay Center,CO11D1298,32.493238104863
HT,Clay Center,CO11D1302W,30.610980843295128
HT,Clay Center,CO11D1312,31.348337287262044
HT,Clay Center,CO11D1315W,28.51837937792023
HT,Clay Center,CO11D1316W,29.567822478955055
HT,Clay Center,CO11D1322,29.7046627472248
HT,Clay Center,CO11D1341,30.845705488789395
HT,Clay Center,CO11D1353,32.99143472039816
HT,Clay Center,CO11D1371,32.02435609448241
